Tracking Number,Reference Number(s),Status,Manifest Date,Ship To Name,Ship To City,Ship To State/Province,Ship To Country,Service,Scheduled Delivery,Images,Alternate Address Delivery Notification Failed,Alternate Delivery Address Name,Alternate Delivery Address Phone,Alternate Delivery Address Address Line 1,Alternate Delivery Address Address Line 2,Alternate Delivery Address Address Line 3,Alternate Delivery Address City,Alternate Delivery Address State,Alternate Delivery Address Postal Code,Alternate Delivery Address Country,Alternate Tracking Number,Appointment Made,Appointment Requested Date,Appointment Requested Start Time,Appointment Requested End Time,Arrival Date,Arrival Time,Bill To Name,Bill To Account Number,Bill To Address Line 1,Bill To Address Line 2,Bill To Address Line 3,Bill To Address Line 4,Bill To Address Line 5,Bill To City,Bill To State,Bill To Postal Code,Bill To Country,Bill To Email Address,Bill To Fax Number,Bond Date,Bond Number,Booking Number,Carrier,Chargeable Weight,Chargeable Weight UOM,Charges,Class,Clinical Trials Indicator,COD Amount Collected,COD Amount Due,COD Collected Currency Type,Commercial Invoice Removal,Commodity,Container,Customer Pickup,Date Delivered,Declared Value,Delivery Location,Delivery Preference,Delivery Time,Departure Date,Departure Time,Description of Goods,Doc Indicator,Earliest Delivery Time,Exception Description,Exception Resolution,Exception Status Description,Flight/Voyage,Handling Unit,Harmonized Code,Hazardous Materials,Hold at UPS Access Point Shipments,In-bond Entry Code,Infectious Substances Category A,Insured  Value,Insured Value Currency Code,Label Delivery Method,Large Package,Liftgate on Pickup,Liftgate on Delivery,Load Type,Location Assured,Manufacture Country,Master Bill of Lading,Mode of Transportation,Number of Pieces,Number of Pieces - UOM,Original Scheduled Delivery Date,Original Scheduled Delivery Time,Package Height,Package Length,Package Width,Package Dimensional Weight,Package Reference No. 1,Package Reference No. 2,Package Reference No. 3,Package Reference No. 4,Package Reference No. 5,Package Reference No. Type 1,Package Reference No. Type 2,Package Reference No. Type 3,Package Reference No. Type 4,Package Reference No. Type 5,Package Release Code Required,Pickup By Date,Pickup Preference,Postal Service Tracking ID,Product,Product Line,Received By,Residential Address,Return Services,Return To Name,Return To Attention,Return To Address Line 1,Return To Address Line 2,Return To Address Line 3,Return To City,Return To State/Province,Return To Postal Code,Return To Country,Return To Telephone,Return To Sender Indicator,Revised Door ETA Date,Revised Door ETA Time,Saturday Delivery,Scheduled Delivery Time,Ship To Attention,Ship To Address Line 1,Ship To Address Line 2,Ship To Address Line 3,Ship-to Address Line 4,Ship-to Address Line 5,Ship To Postal Code,Ship-to Email Address,Ship-to Fax Number,Ship To Telephone,Shipment Activity Date,Shipment Activity Time,Shipment Charge Type,Shipment Reference No. 1,Shipment Reference No. 2,Shipment Reference No. Type 1,Shipment Reference No. Type 2,Shipment Type,Shipment Volume,Shipper Name,Ship To Location,Shipper Attention,Shipper Address Line 1,Shipper Address Line 2,Shipper Address Line 3,Shipper Address Line 4,Shipper Address Line 5,Shipper City,Shipper State/Province,Shipper Postal Code,Shipper Country,Shipper Email Address,Shipper Fax Number,Special Instructions,UPS carbon neutral,UPS Company Principal Customer Identification Number,UPS Delivery Intercept Indicator,UPS Delivery Intercept Origin,UPS Delivery Intercept Name of Requester,UPS Delivery Intercept Request Date,UPS Delivery Intercept Request Time,UPS Delivery Intercept Status,UPS Delivery Intercept Type,New Delivery Customer Name,New Delivery Attention,New Delivery Address 1,New Delivery Address 2,New Delivery Address 3,New Delivery City,New Delivery State/Province,New Delivery Postal Code,New Delivery Country,UPS Import Control Indicator,UPS Import Control Label Type,UPS Premium Care(TM),UPS Returns Flexible Access,UPS Returns ® Exchange,Vessel,Weight
1Z85X99X0356748924,825026 SO 00003|2302803|825026 SO 00003|2302802|1003510.0|950206|N,Delivered,7/14/2017,,MILAN,IL,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,71520E,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,DOCK,UPS will Deliver,10:37 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/20/2017,By End Of Day,,,,,825026 SO 00003,2302802,1003510,950206,N,,,,,,NO,,UPS will Pick up,,,,PRIEST,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,"525 E 10TH AVE, BLDG #4",,JOHN DEERE PARTS DISTR CENTER,EXPORT PACKAGING COMPANY,,,61264,,,,7/20/2017,10:37 AM,Freight Collect,825026 SO 00003,2302803,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,33.10 LBS
1Z85X99X0356783583,835769 SZ 00003|2311962|835769 SZ 00003|2311962|1071890.0|962501|N,Delivered,7/14/2017,,BEDFORD,IN,US,UPS Ground,7/21/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/21/2017,No Value,FRONT DOOR,UPS will Deliver,5:04 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/20/2017,By End Of Day,,,,,835769 SZ 00003,2311962,1071890,962501,N,,,,,,NO,,UPS will Pick up,,,,,YES,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,47421,,,,7/21/2017,5:04 PM,Prepaid,835769 SZ 00003,2311962,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,2.00 LBS
1Z85X99X0356832896,836807 SZ 00003|2311964|836807 SZ 00003|2328965|1001814.0|963486|N,Delivered,7/14/2017,,SALT LAKE CITY,UT,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,DOCK,UPS will Deliver,10:25 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/18/2017,By End Of Day,,,,,836807 SZ 00003,2328965,1001814,963486,N,,,,,,NO,,UPS will Pick up,,,,SAH,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,84104,,,,7/18/2017,10:25 AM,Prepaid,836807 SZ 00003,2311964,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,21.50 LBS
1Z85X99X0356841279,836521 SZ 00003|2311941|836521 SZ 00003|2311926|1060240.0|963167|N,Delivered,7/14/2017,,ASHLAND,OH,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,RECEIVER,UPS will Deliver,10:02 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/20/2017,By End Of Day,,,,,836521 SZ 00003,2311926,1060240,963167,N,,,,,,NO,,UPS will Pick up,,,,BRAIN,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,44805,,,,7/20/2017,10:02 AM,Prepaid,836521 SZ 00003,2311941,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,4.60 LBS
1Z85X99X0356905129,834394 SO 00003|2359119|834394 SO 00003|2359118|1070730.0|960768|N,Delivered,7/14/2017,,JOLIET,IL,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,A43515,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,DOCK,UPS will Deliver,9:41 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/20/2017,By End Of Day,,,,,834394 SO 00003,2359118,1070730,960768,N,,,,,,NO,,UPS will Pick up,,,,SEPEDA,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,60433,,,,7/20/2017,9:41 AM,Freight Collect,834394 SO 00003,2359119,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,19.60 LBS
1Z85X99X0356924500,30|SH|30|SH,Delivered,7/14/2017,,TINLEY PARK,IL,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,FRONT DOOR,UPS will Deliver,12:53 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/20/2017,By End Of Day,,,,,30,SH,,,,,,,,,NO,,UPS will Pick up,,,,,YES,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,60477,,,,7/20/2017,12:53 PM,Prepaid,30,SH,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.00 LBS
1Z85X99X0356947192,836774 SZ 00003|2311951|836774 SZ 00003|2311951|1021749.0|963466|N,Delivered,7/14/2017,,SIOUX CITY,IA,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,FRONT DESK,UPS will Deliver,10:24 AM,,--,,NO,--,SCHEDULED DELIVERY DATE HAS BEEN RECALCULATED,PACKAGE TENDERED TO UPS ON A DATE DIFFERENT THAN ORIGINALLY PROVIDED BY THE SHIPPER,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,8,,7/20/2017,By End Of Day,,,,,836774 SZ 00003,2311951,1021749,963466,N,,,,,,NO,,UPS will Pick up,,,,STEINCROSS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,1819 E. 4TH ST.,,,,51101,,,,7/20/2017,10:24 AM,Prepaid,836774 SZ 00003,2311951,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,2.00 LBS
1Z85X99X0356954666,831557 SO 00003|2302825|831557 SO 00003|2302826|1105475.0|964300|Y,Delivered,7/14/2017,,LAREDO,TX,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,R0133A,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,DOCK,UPS will Deliver,10:56 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/20/2017,By End Of Day,,,,,831557 SO 00003,2302826,1105475,964300,Y,,,,,,NO,,UPS will Pick up,,,,GONZALEZ,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,78045,,,,7/20/2017,10:56 AM,Third Party Billing,831557 SO 00003,2302825,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,12.50 LBS
1Z85X99X0356963218,836680 SZ 00003|2328977|836680 SZ 00003|2328977|1066097.0|964087|N,Delivered,7/14/2017,,JACKSONVILLE,FL,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,OFFICE,UPS will Deliver,9:32 AM,,--,,NO,--,A LATE UPS TRAILER ARRIVAL HAS CAUSED A DELAY. WE'RE ADJUSTING PLANS TO DELIVER YOUR PACKAGE AS QUICKLY AS POSSIBLE.,DELIVERY WILL BE RESCHEDULED.,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/21/2017,By End Of Day,,,,,836680 SZ 00003,2328977,1066097,964087,N,,,,,,NO,,UPS will Pick up,,,,WILSON,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,32254,,,,7/24/2017,9:32 AM,Prepaid,836680 SZ 00003,2328977,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,11.60 LBS
1Z85X99X0356966297,30|SH|30|SH,Delivered,7/14/2017,,IDAHO FALLS,ID,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,RECEPTION,UPS will Deliver,10:19 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/18/2017,By End Of Day,,,,,30,SH,,,,,,,,,NO,,UPS will Pick up,,,,MILLER,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,SHAWN SIEPERT,,,,,,83402,,,,7/18/2017,10:19 AM,Prepaid,30,SH,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,31.40 LBS
1Z85X99X0356968919,836070 SZ 00003|2311953|836070 SZ 00003|2311953|1023422.0|962804|N,Delivered,7/14/2017,,HOUSTON,TX,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,RECEIVER,UPS will Deliver,2:15 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/20/2017,By End Of Day,,,,,836070 SZ 00003,2311953,1023422,962804,N,,,,,,NO,,UPS will Pick up,,,,GOODE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,77029,,,,7/20/2017,2:15 PM,Prepaid,836070 SZ 00003,2311953,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,1.70 LBS
1Z85X99X0356977463,836521 SZ 00003|2311941|836521 SZ 00003|2311926|1060240.0|963167|N,Delivered,7/14/2017,,ASHLAND,OH,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,RECEIVER,UPS will Deliver,10:02 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/20/2017,By End Of Day,,,,,836521 SZ 00003,2311926,1060240,963167,N,,,,,,NO,,UPS will Pick up,,,,BRAIN,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,44805,,,,7/20/2017,10:02 AM,Prepaid,836521 SZ 00003,2311941,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,20.20 LBS
1Z85X99X0356993089,836708 SZ 00003|2328969|836708 SZ 00003|2328969|1001819.0|963709|N,Delivered,7/14/2017,,GREENSBORO,NC,US,UPS Ground,7/21/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/21/2017,No Value,DOCK,UPS will Deliver,9:15 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/21/2017,By End Of Day,,,,,836708 SZ 00003,2328969,1001819,963709,N,,,,,,NO,,UPS will Pick up,,,,TURNER,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,27409,,,13366683050,7/21/2017,9:15 AM,Prepaid,836708 SZ 00003,2328969,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.50 LBS
1Z85X99X0357033104,835042 SZ 00003|2311954|835042 SZ 00003|2311954|1023422.0|961378|N,Delivered,7/14/2017,,SPRINGFIELD,IL,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,FRONT DESK,UPS will Deliver,9:15 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/20/2017,By End Of Day,,,,,835042 SZ 00003,2311954,1023422,961378,N,,,,,,NO,,UPS will Pick up,,,,ZAC,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,62703,,,,7/20/2017,9:15 AM,Prepaid,835042 SZ 00003,2311954,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,1.70 LBS
1Z85X99X0357036521,832866 SO 00003|2557560|832866 SO 00003|2557560|1032046.0|958619|N,Delivered,7/14/2017,,CLAYTON,NC,US,UPS Ground,7/21/2017,,,,,,,,,,,,,,,--,--,,--,,2AW465,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/21/2017,No Value,DOCK,UPS will Deliver,10:42 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/21/2017,By End Of Day,,,,,832866 SO 00003,2557560,1032046,958619,N,,,,,,NO,,UPS will Pick up,,,,SUMMERVILLE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,CLAYTON - BLDG. B,954 HWY 42 EAST,,,27527,,,,7/21/2017,10:42 AM,Freight Collect,832866 SO 00003,2557560,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,11.70 LBS
1Z85X99X0357047242,837125 SZ 00003|2312021|837125 SZ 00003|2312021|1060762.0|963926|N,Delivered,7/14/2017,,EL CAJON,CA,US,UPS Ground,7/17/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/17/2017,No Value,RECEPTION,UPS will Deliver,10:25 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/17/2017,By End Of Day,,,,,837125 SZ 00003,2312021,1060762,963926,N,,,,,,NO,,UPS will Pick up,,,,CERVANTES,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,92020,,,,7/17/2017,10:25 AM,Prepaid,837125 SZ 00003,2312021,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,9.80 LBS
1Z85X99X0357048385,834396 SO 00003|2359124|821956 SO 00003|2359123|1055024.0|963896|N,Delivered,7/14/2017,,JOLIET,IL,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,167313,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,DOCK,UPS will Deliver,11:01 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/20/2017,By End Of Day,,,,,821956 SO 00003,2359123,1055024,963896,N,,,,,,NO,,UPS will Pick up,,,,COBB,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,60433,,,,7/20/2017,11:01 AM,Freight Collect,834396 SO 00003,2359124,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,4.50 LBS
1Z85X99X0357090285,831557 SO 00003|2302825|831557 SO 00003|2302824|1105475.0|964300|Y,Delivered,7/14/2017,,LAREDO,TX,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,R0133A,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,DOCK,UPS will Deliver,10:56 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/20/2017,By End Of Day,,,,,831557 SO 00003,2302824,1105475,964300,Y,,,,,,NO,,UPS will Pick up,,,,GONZALEZ,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,78045,,,,7/20/2017,10:56 AM,Third Party Billing,831557 SO 00003,2302825,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,20.50 LBS
1Z85X99X0357100371,837131 SZ 00003|2312006|837131 SZ 00003|2312006|1005864.0|963932|N,Delivered,7/14/2017,,LUBBOCK,TX,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,01W216,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,DOCK,UPS will Deliver,1:03 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/19/2017,By End Of Day,,,,,837131 SZ 00003,2312006,1005864,963932,N,,,,,,NO,,UPS will Pick up,,,,DANIEL,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,79404,,,,7/18/2017,1:03 PM,Freight Collect,837131 SZ 00003,2312006,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,4.30 LBS
1Z85X99X0357105509,834394 SO 00003|2359119|834394 SO 00003|2359117|1070730.0|960768|N,Delivered,7/14/2017,,JOLIET,IL,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,A43515,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,DOCK,UPS will Deliver,9:41 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/20/2017,By End Of Day,,,,,834394 SO 00003,2359117,1070730,960768,N,,,,,,NO,,UPS will Pick up,,,,SEPEDA,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,60433,,,,7/20/2017,9:41 AM,Freight Collect,834394 SO 00003,2359119,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,9.90 LBS
1Z85X99X0357109096,832866 SO 00003|2557560|833067 SO 00003|2557559|1032046.0|958619|N,Delivered,7/14/2017,,CLAYTON,NC,US,UPS Ground,7/21/2017,,,,,,,,,,,,,,,--,--,,--,,2AW465,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/21/2017,No Value,DOCK,UPS will Deliver,10:42 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/21/2017,By End Of Day,,,,,833067 SO 00003,2557559,1032046,958619,N,,,,,,NO,,UPS will Pick up,,,,SUMMERVILLE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,CLAYTON - BLDG. B,954 HWY 42 EAST,,,27527,,,,7/21/2017,10:42 AM,Freight Collect,832866 SO 00003,2557560,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,11.80 LBS
1Z85X99X0357139429,837126 SZ 00003|2312009|837126 SZ 00003|2312009|1002404.0|963927|N,Delivered,7/14/2017,,NORTH LITTLE ROCK,AR,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,FRONT DESK,UPS will Deliver,9:28 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/20/2017,By End Of Day,,,,,837126 SZ 00003,2312009,1002404,963927,N,,,,,,NO,,UPS will Pick up,,,,BURNS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,72117,,,,7/20/2017,9:28 AM,Prepaid,837126 SZ 00003,2312009,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,22.00 LBS
1Z85X99X0357155616,837487 SZ 00003|2328986|837487 SZ 00003|2328986|1004626.0|964293|N,Delivered,7/14/2017,,KING CITY,CA,US,UPS Ground,7/17/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/17/2017,No Value,RECEIVER,UPS will Deliver,3:00 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/17/2017,By End Of Day,,,,,837487 SZ 00003,2328986,1004626,964293,N,,,,,,NO,,UPS will Pick up,,,,RAVA,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,201 BITTERWATER RD.,,,,93930,,,,7/17/2017,3:00 PM,Prepaid,837487 SZ 00003,2328986,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,5.90 LBS
1Z85X99X0357167014,837095 SZ 00003|2311965|837095 SZ 00003|2311965|1061973.0|963882|N,Delivered,7/14/2017,,IMLAY CITY,MI,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,RECEIVER,UPS will Deliver,10:14 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/20/2017,By End Of Day,,,,,837095 SZ 00003,2311965,1061973,963882,N,,,,,,NO,,UPS will Pick up,,,,LARRY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,48444,,,18107246474,7/20/2017,10:14 AM,Prepaid,837095 SZ 00003,2311965,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,7.20 LBS
1Z85X99X0357169861,836774 SZ 00003|2311951|836774 SZ 00003|2311951|1021749.0|963466|N,Delivered,7/14/2017,,SIOUX CITY,IA,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,FRONT DESK,UPS will Deliver,10:24 AM,,--,,NO,--,SCHEDULED DELIVERY DATE HAS BEEN RECALCULATED,PACKAGE TENDERED TO UPS ON A DATE DIFFERENT THAN ORIGINALLY PROVIDED BY THE SHIPPER,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,8,,7/20/2017,By End Of Day,,,,,836774 SZ 00003,2311951,1021749,963466,N,,,,,,NO,,UPS will Pick up,,,,STEINCROSS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,1819 E. 4TH ST.,,,,51101,,,,7/20/2017,10:24 AM,Prepaid,836774 SZ 00003,2311951,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,22.70 LBS
